IdPersona|IdEmpresa|Categoria|Piramide1|Piramide2
Z16381|441fd121bc990d5a89824b9e417ed980c889d5475c3a04edee9c466543c67327|B|2 Emp Medio|2.1 Gold
J16382|3ff7234b1612008ab872ab76949d4bd4da936faac7236967fe66fa06650e3111|A|4 Micro|4.5 Transaccional
K16383|0410e414cb0f2d1efc7bfa5e296438490a39cd126757ceb26206c7c6006778a4|A|4 Micro|4.5 Transaccional
U16384|a710f3cd3437fa75d0956a4abc3ebc310933e357e65903305f6a38d8b8f98f76|A|3 Empresas Pymes|3.2 VIP Estándar
M16385|d76b14acbb837d23ae5a42feb095da6d1ad338d8f3a0bf256bce719a5aefc75c|A|2 Emp Medio|2.2 Silver
B16386|85514d990cfbbab63123bffaf752bc3933a73714830f1c7d850218f891bf2efb|B|4 Micro|4.5 Transaccional
A16387|502a624c883f6e8ed8fa851432142cc1c18c305758acfca4b49a3632c890ad8a|C|4 Micro|4.5 Transaccional
Y16388|20c1af3c541206ddd00391649135950d88c9c09cc4fee7e18ed7cd41ba20c1ef|A|3 Empresas Pymes|3.1 VIP
C16389|6c2f2547edf384268810e3498db5dbfe70fc7732c6cd597f95d3cc529cc6ab5d|B|3 Empresas Pymes|3.1 VIP
P16390|efab9ce345226fcaf05b6e0933d6fcf8dc324b69b2b07b2d29896118bcb0d713|A|3 Empresas Pymes|3.2 VIP Estándar
H16391|92b6cc1f4444b934f9120646e6d1f83a74f5ef2c658aeca5522e05481f04d338|A|4 Micro|4.2 Trans. Mas de 100 Trab.
Z16392|f0b398e156abad1117ded96014932d16466118d60e58f1103ad9730daa2075de|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
R16393|4e03792e6eb7d19c868b626aa04ce3f1716b0fc12511cfe33c617ab12be5c14f|C|1 Emp Grandes|1.1 Platinum
L16394|c0f99994acbdcae90ec45b98ac65f5f8b7752b65745c821a82153fe953dfa586|A|2 Emp Medio|2.1 Gold
M16395|6f23a7b1bb903278aee3851471037f75c17d8f118e2caa38d40b0cff436710d5|A|1 Emp Grandes|1.1 Platinum
X16396|1b502a3a90bddba32087d63c2c51db87327d5e51ea074b666dc8b82a836a7770|A|4 Micro|4.5 Transaccional
P16397|0cda807f9d01c6319335d467768c1821ec6b229312495847a626f57566e2ae33|A|4 Micro|4.5 Transaccional
H16398|9fb80b0c23e2f6a1630ad4ad63833f6a26abdc3226d31e2e562763658b9bdfe3|A|4 Micro|4.7 Transaccional - Independiente
W16399|1c97b09dad420f8d462be74fd29e960f214ef5752adbe1f7f7f6e51cb7674feb|A|4 Micro|4.5 Transaccional
R16400|d12d1352e90fec7130d4da5118b217a303b1b1dcd88468caf23f11418720d35f|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
F16401|bc101f005eabf78707d321f681e125efc7c198ac621ba595ac7b62d73b890c6d|B|3 Empresas Pymes|3.1 VIP
I16402|e5503e743c32096848de0d2c656deaec99accf060f93a78399a4ed9e3a6045f0|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
D16403|8cf336911d7614c4130ebf33e93730fe62ce1f56f72902677db2a721fc474d8e|A|4 Micro|4.5 Transaccional
O16404|ce87ea1439567e433dbdfd1a7ee8128b1e5829359dacd67f4bc3077ba5d0c87a|A|4 Micro|4.5 Transaccional
M16405|d8eb6d7f2312486dbdc65722330847f8b48ffb9c3c153f81a1374fdd65e2b655|A|4 Micro|4.1 Estándar
A16406|4c0bd0917c75adce292d105dbfacb9aa8fe28222c8aebfe849ebc9488ad1a0a9|A|4 Micro|4.5 Transaccional
Z16407|7796cbc146f2b755429e7dd72d30b3784e3c925bc6e32cd24bacd350b7e46a09|A|4 Micro|4.1 Estándar
J16408|f30ca116ccc1edb4c448303553e0d19ba5dac4c3972096788711ed3406988b9b|B|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
K16409|7bf67485671a78221ff1a932e20b1ff4b2424377fa81e166fe03758ed34ed738|A|4 Micro|4.5 Transaccional
U16410|7d7dfd7c83f1f75c802950aaf30d3e0d26e47bfffdd524ef592e3c74c46e7b62|A|4 Micro|4.5 Transaccional
M16411|40f65f11b7d8535d8d109c0cd6812f7a9ed1d55fd359cff0423014fcf064e87a|A|2 Emp Medio|2.2 Silver
B16412|0144b11d7f74cb9cfeaea4c234825ac4302f06569bea440591f344f64d74268c|A|3 Empresas Pymes|3.1 VIP
A16413|38daf43ee5f6f3b04c538ddaa135f2b80e46c248e737d8ceb30e1e098c9dc9b7|B|2 Emp Medio|2.2 Silver
Y16414|d6a8a905c9deb4ccd977119bc40e232b0972947cf74da9fe5764a8566c807097|A|3 Empresas Pymes|3.2 VIP Estándar
C16415|0001396a38bd534f3a20a6141aa18404635ccde642bdcfffb840abf4a62e915c|A|3 Empresas Pymes|3.2 VIP Estándar
P16416|8715aec8f67711da32f38d2fcb56f37b978fca00890bf894af96f922d63bd8b8|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
H16417|0d182e602ea5283e672510d653975c5d1007312f0a8bf33cb15691217a8cf648|B|1 Emp Grandes|1.1 Platinum
Z16418|46e3b7b0bdadaf0a9e6ec6e6b71d93e49b12e92c81fff5691f1885ab81205280|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
R16419|9175201aaf16604c28b2f8042fb501498afdaaad73f5b028b35334bce867b2fb|B|4 Micro|4.5 Transaccional
L16420|a0dc4e497120e41b275edbca723b0aa3e375a869936622f986e66904ede134f7|A|3 Empresas Pymes|3.1 VIP
M16421|4fbfbcf0f05e17af7730946ce13e453377a212ca38ee6427324e9e562db3cf04|A|3 Empresas Pymes|3.1 VIP
X16422|9c06c9e0a11975d8ed47ebcf91b2c123c960d91746d4086356ffec8c1ba99ce4|B|1 Emp Grandes|1.1 Platinum
P16423|f6851687c56e2d3838b14d518b432b37c52a8e2825aea4b31d410dbf8072f6e7|A|2 Emp Medio|2.1 Gold
H16424|110bdc549c1d45b3aaa84a92ea9d4116c8659794d5ea5e7575efab848d352b2f|A|4 Micro|4.4 Trans.Natural Ent. 11 a 99 Trab.
W16425|e060a60d06e50bcfe3d0cc5cc3323056c24cdc3c0f46e452451a86c4895a9893|A|4 Micro|4.2 Trans. Mas de 100 Trab.
R16426|ead2fe2e5e7094023798c07e8ea19a9b41217d8775c37ed044acdcedf07f55c1|A|3 Empresas Pymes|3.2 VIP Estándar
F16427|8b0ba835287e0409afa73b4eac9a72965abf0bc5245027ec87ac388f0e79296a|B|4 Micro|4.1 Estándar
I16428|95fc1c285ec47394bd5d65b455271440e80a68dd5c9222d40f57e86a1ab18f06|A|2 Emp Medio|2.1 Gold
D16429|dfe11d500c059c2fc20f08ca58a719fda87a08ec44c1f19939878ad1f483631f|B|2 Emp Medio|2.2 Silver
O16430|df9a804113558c91607fd274e022a34c98a0e3443c616293fb5198c99b6d50dc|B|3 Empresas Pymes|3.1 VIP
M16431|d1e544f7392c2db7190048692cbdfd13b75c18e62676a57daa852211dc0d3d05|B|3 Empresas Pymes|3.1 VIP
A16432|5655b133c98e72c1ccfe25983d0465a38a1cde4e81e517f3a4b4105b3f81eaa9|B|2 Emp Medio|2.1 Gold
Z16433|b2d2696374666cc272f070a9ac427236c546d93f694b601b74f45b09c3858956|B|3 Empresas Pymes|3.1 VIP
J16434|744289dc483e795eec05a676737a5e7fd04a58e2c70227da24a1ed2b49c24f3f|B|3 Empresas Pymes|3.1 VIP
K16435|2fcdd9ba2fee4689854b6a9100afecc3f3108dde5cd84cb4322b906ebc5f0354|B|1 Emp Grandes|1.2 Premium
U16436|fded371bb617da4d6a8cb5203fc472ec61d7ff2708a426eaba75276a9951869b|A|2 Emp Medio|2.1 Gold
M16437|f206714698173e9f1c6327d15758c03b7dc6c1e584f1cf3845f4639a67372d25|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
B16438|1cfc71d3976e14cd6963f67e3cc1fe5e811ab760ada842b3c96256ea1ce69983|A|2 Emp Medio|2.2 Silver
A16439|edce7ca0e2b218470291a250047e4ab572064ecc786dff55f6d63f836706fe06|A|1 Emp Grandes|1.2 Premium
Y16440|3a22afff13b363c8d457845ecac115101268329e3c66463e37f0ba9484f3c67a|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
C16441|3532005dcc0eb1e9458dba3dcd54b299fad22d88e451fe49550ba134cb0088d5|C|4 Micro|4.5 Transaccional
P16442|2fccc67204cd64ba9099448a8142979165325a5167a3fa84fc1563563b2a860c|A|1 Emp Grandes|1.2 Premium
H16443|435ba9f568ebddc7520b9276fbf395ad7343eaf9dbc1afe244b7df2261f2a99a|C|2 Emp Medio|2.1 Gold
Z16444|b5ce216de7ec2ee677182749ae8a428cf2baeb595273bdaf74a3168319006eb7|A|4 Micro|4.5 Transaccional
R16445|27d964eee6b0e0242998a9ab5d1eab6475426240b2ca4fefe36b813657914844|B|3 Empresas Pymes|3.1 VIP
L16446|80fb5c8f3b0df45a0941855b0c756d9b40f632649513398f0f671dfbb2605983|B|1 Emp Grandes|1.1 Platinum
M16447|fe45d44b77967e139cff7308ade3e00aabac1c7ef1b34741ddeac4a771388227|A|2 Emp Medio|2.1 Gold
X16448|ccc0ff7c8fa37be580c867a54f979bd2b4e2668bb8f045294e2c310ea54d3d9c|A|5 Micro|5.1 Colsubsidio
P16449|6e179c5065d06d42f5843110915c902a8dc406b044f8c6f1a03a06de4cadd55e|C|4 Micro|4.5 Transaccional
H16450|c9b3ffeffe21778753fd2bfc3b19dcfa6a2c5553b23facac7698033261e5080c|A|4 Micro|4.1 Estándar
W16451|801ee50629ec5b7012e73fc27d01e1fe922abaeb00ae836447cb619bf5c381dd|B|2 Emp Medio|2.2 Silver
R16452|80489499f447d104d8d58f53701a5b5a543f76114a3adb29387fcfc877221e2d|A|4 Micro|4.1 Estándar
F16453|2f1df11b114c3496a4ba2eddefd8a9c3a1dddfdb29caa06b202415e412811184|A|2 Emp Medio|2.1 Gold
I16454|ad3adc5965b7ea66ab035e4606d9fb0a0280dc899094a857347a9465c224370b|A|4 Micro|4.5 Transaccional
D16455|9e4ed710912b8dc39969920c05378c3a79f19244f5a868892b3e10318611d7e9|A|4 Micro|4.2 Trans. Mas de 100 Trab.
O16456|695d6dfa228d0f7785e87bd58901662f074edda7072975b4b2954976fc4d50d9|C|3 Empresas Pymes|3.2 VIP Estándar
M16457|84d61e9649df08b1b7c49f9e39069ea4ab218d99401fc4a5b3364069f60d3dd9|A|3 Empresas Pymes|3.2 VIP Estándar
A16458|c4f0d6bbcfaaf552a47e5035f3488a3a34f44ea22270d8bb74d005fa5008a0c4|A|4 Micro|4.1 Estándar
Z16459|b4b3cabf263a3647cd251bce03795e701f4350be65c119eaa7e5eb61bafe9eb5|B|2 Emp Medio|2.2 Silver
J16460|254f04593c94b5fb0f39ba9f0b16a71e8ecab69e435bdafd79fbfb591d213111|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
K16461|af00473e2c5e3bb86399a5b43f891eafbabba3c0d6fab2dfe1c0f31c9654ac74|A|2 Emp Medio|2.2 Silver
U16462|dd5fd9bb06a637ff9e2068140b7c330c25f906f89f8c35bdf6b2d873e1e3f02a|A|4 Micro|4.2 Trans. Mas de 100 Trab.
M16463|509361532b0ee3a4346a97ba1e7374763973b8ba061b11ef452fc57af849626f|A|1 Emp Grandes|1.2 Premium
B16464|d62e5f047bcf9d07758de18bd50b82dd9b1111feab112f36d4e7919ec38d1a64|A|4 Micro|4.5 Transaccional
A16465|7b950f574fe3b7d663c27b6e3c87b253dc0ee1d890ffe1dcf0d7896a93681d1e|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
Y16466|1c8db24775a78e7cde55f3474841330269e71a78734bd29931c68739baed3d1f|A|4 Micro|4.5 Transaccional
C16467|d2c0f72bce5f432ceee1e6e202b54fe5df4c0a891d78634399c1de1fdfb1cd4d|A|4 Micro|4.1 Estándar
P16468|77196b53a7d93c3be30ec74a2f9fbb88c54ce484cb0a869a903b88570a237a85|A|4 Micro|4.5 Transaccional
H16469|6ee34bf55cea81615e44196aefc0d90ee08268bd12df73f850136f91f8b3176f|A|4 Micro|4.5 Transaccional
Z16470|7966f4867803532355f317022177a7389fdbb536c08b6c255b0d7b609e84ef62|A|4 Micro|4.1 Estándar
R16471|09e6333ba2be079bd423731d69d6b4fb7e853e973185b941c04d67a0680daca5|A|3 Empresas Pymes|3.1 VIP
L16472|5ef19af9ef96a5420821196aea93426473fb7237eba557d46ae291befee1b041|A|4 Micro|4.1 Estándar
M16473|f37539665da966169f666f16b67ecc57095f26237bab056f7bca247d4a7740fe|B|3 Empresas Pymes|3.1 VIP
X16474|8178820b3f0593338b3251b3b81f987cae34918b943d66248f96b0715dfa734b|A|2 Emp Medio|2.2 Silver
P16475|26a7988bd11864acd7b32c199f65cd109eca4814bb43acf74f101e6b1df984bd|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
H16476|51705cf456a2a327899d6999a85802ff64d23e535cd4e5e540e9e23922901189|B|2 Emp Medio|2.1 Gold
W16477|77ea2db177a6015f7d56b99e979be8d5543391d025d4d8784c4fe892e73f8759|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
R16478|186bfba17d884520c362975a0e4ee21d0754088ab9da46217584efbcb3f26e1f|A|4 Micro|4.5 Transaccional
F16479|26663dd449b0480e843414db9cbfdc8f3b6f053f42c31262ecdd1580a3c9e0b5|C|1 Emp Grandes|1.2 Premium
I16480|1f1d9427e79b94f0fcf73ada2fd06eea811614917fada58f9ac2cd1ee65c6a2b|A|1 Emp Grandes|1.1 Platinum
D16481|819da889937be21f219d76961ddb14d978e2b14daf5d130e241b39f2aecccfed|A|3 Empresas Pymes|3.1 VIP
O16482|967fa88580ef70771b9a52e74e3800811a657f6d54521891e75f215667bf1169|A|3 Empresas Pymes|3.1 VIP
M16483|06f51b7da3b27bebe14e58fc0c39a2a7f368defd913769f0a0ea56e191c290da|A|2 Emp Medio|2.2 Silver
A16484|645481042f4b1f530bd2c83ca739144e398da0c4f91dec6e179860aeb43a7216|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
Z16485|e801de2aa84f6640d0056234ce1d972a1b05155525e6343f59692aba4274aded|A|1 Emp Grandes|1.2 Premium
J16486|e76eb969a9ba20983fab3cdd140dfd3c75a8fa16220eee4566792c90ce70aacc|A|2 Emp Medio|2.1 Gold
K16487|fd7c178eb5c3c0dca43c1ae031c0b267b55fd62cccff932187a5be80668ae505|A|2 Emp Medio|2.1 Gold
U16488|432da179a5268a0c00d742af2d4ba12e666799f2c4d97091bb2327c6ca5220b7|A|3 Empresas Pymes|3.1 VIP
M16489|506176ded3ea37bc1d6418a91f8962d3b98d31e8d59bc398588962998d135b80|A|3 Empresas Pymes|3.1 VIP
B16490|2a44b65a5e8f667e6b155a3c59e5c6ea8478fc5816b9d58eadcb756033418400|A|3 Empresas Pymes|3.1 VIP
A16491|3a8814575178cbdf68d12d8f090d5ee31e93fc30098c048a913032af5df894d7|C|2 Emp Medio|2.1 Gold
Y16492|63f7776e73c8c7162cf9185d917d8b6bd19bc5530def3d63d323a250fee1801b|A|3 Empresas Pymes|3.1 VIP
C16493|64fef2ec2b509e23168c74aa3a056c32c6ba235bab861ad70a4acc15b9b9c2f7|A|2 Emp Medio|2.1 Gold
P16494|f4c664da87d2e26d3c3c0aad641e6dea0a209114936ac30c4d0b2b128cbe4593|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
H16495|935d151eddfec1c6ffd22fa1d60405242091e32dd20cd7584252a764c3149a09|A|4 Micro|4.1 Estándar
Z16496|6964975c7d254b39e1e62a73e623372ad1de547249db530eb5cb40f1ca4bb495|A|4 Micro|4.4 Trans.Natural Ent. 11 a 99 Trab.
R16497|9473d1e5563112fc18514e6c0d37951d8c033190ea409e3060da4146d98c2ffc|B|4 Micro|4.1 Estándar
L16498|2aa6073b7752618e6340525d43559b517d85459170a8a11b3edb72e8835cc0d6|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
M16499|7804eefcfbcc969df50c6b54f3b69c3bb24b657e35ed55b995fa486b1d22a9cd|A|4 Micro|4.2 Trans. Mas de 100 Trab.
X16500|f1cbaecc6391121fc402a94b5d718b09bdf0f7bf38d270c1d0bd06f848243612|A|2 Emp Medio|2.2 Silver
P16501|09fcc7264a22d5ebc1fad59af32bdf355ead8f600df6ef4c9c1c1de88d6df798|B|1 Emp Grandes|1.1 Platinum
H16502|292ad1cd7d4cd37bef9eca73b3aa7db64ab16eccade41f73316125a777d344a7|A|4 Micro|4.5 Transaccional
W16503|ea8d0e050b60d137c83f15816e5bf3c5316bd68e2412786a41571367bea7f99c|A|4 Micro|4.2 Trans. Mas de 100 Trab.
R16504|3bfe830fad95e4a4581af4ab6a1fb342b2d89d93c6e598dd078fc09db7a0fd93|C|1 Emp Grandes|1.1 Platinum
F16505|ce51b99615feb4fa050f9d2bee69512a5ed6b333823b18cd2726bca4923463d6|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
I16506|9fb846d25e5e2ae038ededd4888a915fe034f6f7932d3d3b9c603b581a65db65|A|2 Emp Medio|2.1 Gold
D16507|5ae116a533ec293c19778b4b9b9e2ede92c365ea369693fc0ca6a12e79c0795e|A|4 Micro|4.1 Estándar
O16508|e3178a264775a885347e094673c9bee7552317b5b4de48cb350a69e500af0b5f|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
M16509|7e77e00a4022a0d4b1b51ce2007c78ef70f99f8bcc16ebd284d0e794ea24bf0f|A|4 Micro|4.5 Transaccional
A16510|7968ad8ee3d27472f955d8b9bc6b05494387abaf1257d9b9c87486c387a7e4a8|A|1 Emp Grandes|1.2 Premium
Z16511|da13e0886a5541abed610302951fff5cd6b5e2b62c5557990bdc8dda032855c1|A|4 Micro|4.2 Trans. Mas de 100 Trab.
J16512|9946eef70d0322beef3a6b1e19cb1f5326f5192f2be1dbca56c15189a7b1b00f|A|2 Emp Medio|2.2 Silver
K16513|9c7726a6438aa858e330aa6228dd58d85b295c1b00e86f3f5f305ad79601cba4|A|4 Micro|4.1 Estándar
U16514|8e5807ad27ae07eae61f324a0241694dc7572c552755266779230669f1e380cb|C|2 Emp Medio|2.2 Silver
M16515|c8857e1712726e611cfc8b2e10159bc57b2e9bb07f25bd14d9bcc565c77a978c|A|1 Emp Grandes|1.2 Premium
B16516|c4445a02f4e87758c28b41cb33068d5477ed5fa952a2c68c949ad6c4096723da|A|1 Emp Grandes|1.2 Premium
A16517|5f6f0d9da640ab99155b28b40d2f8578418d78d51d42506c2ec49e806129ef59|A|2 Emp Medio|2.2 Silver
Y16518|19235533ef7e50c2a0f968203f7e8f97c49f2e82cbfb1ce07a14ddb4c42458ed|C|1 Emp Grandes|1.1 Platinum
C16519|8ad8468ab8ed28e591ee766a9a118e571940ddc5f08eb9922f43e9790cd7b3ec|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
P16520|fde6988b2e21da9d17a99dc858ddc300e2bc9e31fa75dbb0f5657204f738a3c4|A|3 Empresas Pymes|3.1 VIP
H16521|f6d48ce2a9df50085ac64707468e0acb32ccd12af469317c73671d1c1fa8d335|A|4 Micro|4.5 Transaccional
Z16522|f43ff45f98c64afe2e86b93f294bd470b9bcd2cc9cb7495e24dd85012aae0a05|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
R16523|634f03aec06f11d74c3c6c03e6d014a3dd21e07a3490e83bf554ee630db97371|A|4 Micro|4.1 Estándar
L16524|f92953d77865f137b249c918a883dc9c854c82f5fb7b5de0ad9c5b698b028295|A|4 Micro|4.1 Estándar
M16525|a7e29628058cffcc0ebce433d1d0d1a5c8208d5260bff0821081d0b060edd107|A|3 Empresas Pymes|3.2 VIP Estándar
X16526|5a77bd06d7c60c16b9660b1dc87f9782157d3f6411f05eabb15a738abae83ec8|A|3 Empresas Pymes|3.1 VIP
P16527|e616a88b5e39a3b5cde5f05696d52213d06103d094dd990a0c009be3b2f62290|C|3 Empresas Pymes|3.1 VIP
H16528|bab50a1bdc36ccb0c57275fcbf82a5c37fe59902a9bc6d34352edd35d1b21e8c|A|3 Empresas Pymes|3.1 VIP
W16529|3dcc420d20613333c5e3cf515b5e2d64ec1fc6fdb377315d5d29c11713671f80|B|2 Emp Medio|2.2 Silver
R16530|9554434d23beb9ae3b367aa00ee0975d914a832c946a95d213211a1f9e695c4d|A|4 Micro|4.5 Transaccional
F16531|1dc2e14b62a9bd834c6f51d848b8763f67c9f423e1631b73ff3b95c78cb6d256|C|2 Emp Medio|2.1 Gold
I16532|1680bcc76dd1fb01d99c7c1d4ed9a4c3b3195f4ba0ce2bf262911684ed907412|B|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
D16533|688050da443976e4dbf38b38cd929b28a758298b70b2ec92bf311edf3da56da7|C|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
O16534|b73688f63fa5e14977a53095f2cd8fbe3d6ec86826d65445acafd64bd2ec5534|A|4 Micro|4.5 Transaccional
M16535|f6afbcf7c40cccd513344b1edfc3e71ba1e01cdef808a6195db73386bc620e65|A|2 Emp Medio|2.2 Silver
A16536|69ea5a16a6599da079c3b10f483420e528152f95af0f89210fc84dc5c16c884e|A|2 Emp Medio|2.1 Gold
Z16537|d3d3385143c4fc2e3e93d17f802a2f0148fb9d0784dc4440bf183ae2fc5f2a44|B|1 Emp Grandes|1.1 Platinum
J16538|9b9e5c4ea6de036b218fad9ea7ab16112c1b56d6dbe7c51dd4b416c51d61fee0|B|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
K16539|350c535b140bfff550254c359296c0cfc7a1a97fd4314500a5bcb18a28a1179f|A|1 Emp Grandes|1.2 Premium
U16540|d990d4bd90cb7c5e6f4a628fbbe46e38dd137816b9a2a805df43c775fd761e37|A|4 Micro|4.5 Transaccional
M16541|c9443f7b117888faf252c4d0d8154630c8aa1597ed6d1cf8c6bfc497ecd02a5f|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
B16542|4f4aeb2eb6120c4fedfd26febfdbe4012af0384b32bbc1d01be3cf7c575a52b1|A|3 Empresas Pymes|3.1 VIP
A16543|53e00bbbd4aa53806fac7861f46535872998f44d2821cdcad10f80deaecb5b44|C|1 Emp Grandes|1.1 Platinum
Y16544|93581a5b8b5bdc8f0469034dbb07e11e122ee59ff9a6d7668872b1d1504c9681|B|3 Empresas Pymes|3.2 VIP Estándar
C16545|76959d5d12972d37299b5f9f81405ab972fb78c5775c905a6fa64704bf19df8d|A|4 Micro|4.6 Transaccional - Facultativo
P16546|f76a6d6e33c9a76cc42c29767e38b550aa2105a0c5d76c5bd549eb12e1b3aff6|A|2 Emp Medio|2.1 Gold
H16547|980290dcf7c18e175c1dd85fdc1d34f24d272ead1fc31eb56e27e8bbff6ede9c|C|2 Emp Medio|2.2 Silver
Z16548|1a98045bf7f1f0e5d1484897233a5cc80e8ac8c5188135fa8a321223cb3a4391|A|4 Micro|4.5 Transaccional
R16549|cd0c5168a97f248736661f55700f7f6a3b0aa383cf725943fbf6d82f62a8b326|A|4 Micro|4.1 Estándar
L16550|1d8083ee84c2394474ea768a37b7489586ffdc274d4700cd27d822a3d8078601|B|2 Emp Medio|2.2 Silver
M16551|6687350f3803cd379b1f8a6f5422e56324de7b16f022dea5df8d5e7dda7f22c1|B|1 Emp Grandes|1.1 Platinum
X16552|9e8a9ee9848172dd689aa9be0b4a962c6ee537c6e10c8ed2950648bf9663f680|A|3 Empresas Pymes|3.1 VIP
P16553|6a658a2af136ac48a31fef0187d83ada0f1550ea12c5f5ebe0c76fb365c71b59|A|4 Micro|4.5 Transaccional
H16554|487f2574859d5dabb00c0e2e98ce8970d1b83614120a6f375236dbb687ad6fd1|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
W16555|28564097ebea48641be182724ccc0e2bd0a0c458e223840a5ab57b80af467ef4|A|2 Emp Medio|2.2 Silver
R16556|113345f2fecb12bcc31da9109dfb654daabe10e050b33cdb0dcee553b1a67b17|A|2 Emp Medio|2.1 Gold
F16557|39b0f478373bd87a7924eba1e4b74f0803a0619d6d08f2a1804160407e2d7a33|A|4 Micro|4.5 Transaccional
I16558|af4b71de160158294ff4bf94a45eeda5878ce236a081233c42a31bb958c6ec76|A|3 Empresas Pymes|3.2 VIP Estándar
D16559|b83a1e8ffa6a108b3a5eca7ab09966b93f107903f6e6befcb8234b7f1dfdfca0|B|4 Micro|4.5 Transaccional
O16560|ffd3ce8632579a672659454763bcf53aeecc40456209c9cdccb6f4a3af1b6ba1|A|3 Empresas Pymes|3.1 VIP
M16561|1bf60b9c58d680f817427b74bac14a6972a365fd538e74a26c38295d85350b2a|A|4 Micro|4.1 Estándar
A16562|334299d5c1ba5d902fb1246c8208fa6ed3a97988a7effa72c52b8d7d9b514d58|B|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
Z16563|99cd874b9e1dd0369254bcc25e8f0aa5bfa3cbadbbdb37cb06f68b493b30a698|A|4 Micro|4.5 Transaccional
J16564|157000c2c7d454fa0c295a25ce9cbcd7d57812a25833a11a36006aa29005415c|A|4 Micro|4.7 Transaccional - Independiente
K16565|dc4ef72dafaca3f9f8ccecd9a4f188b017c04e0c16dd75c134afc75a74edaa24|A|4 Micro|4.8 Transaccional - Pensionado
U16566|a18e174948b22e518dcd829b92a241203093b41366a0cee1d4b36b9cbccd6f9b|A|3 Empresas Pymes|3.1 VIP
M16567|bc9c8a58b91a4f97a5c3a3b1994a5c1ebc6676f20683c2335e92ce1cd71f5683|A|4 Micro|4.4 Trans.Natural Ent. 11 a 99 Trab.
B16568|7f5be90663b26d113cd0ee220952a7f3e3477fe4a90fb75c11502d4e608d76bf|A|2 Emp Medio|2.1 Gold
A16569|400345e121a01f5337acd6b543551b656aac4418581103d3024ba265c54b066b|A|4 Micro|4.2 Trans. Mas de 100 Trab.
Y16570|1345c4cb090de1db6aac73fe9b83e893319b523e9f79c912ae4e88ea2b54f530|A|4 Micro|4.4 Trans.Natural Ent. 11 a 99 Trab.
C16571|edce3aec774eea5a50f41f2de78cf033104fd2168b6806cf4e7a14f572034a83|A|4 Micro|4.5 Transaccional
P16572|de00e8fbb825501e653a6af828c51fecad3b927181ea27430f338390b3592cac|C|2 Emp Medio|2.2 Silver
H16573|0b398f8874247567e6446eeecc8bd83dc189b75381674eb92b9a2fc3f65ff49d|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
Z16574|45785d8086d5e09145c49dbfd0cf60159bd40353ba9a3e33165fe27f58ffed2d|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
R16575|74e65d6722ffb3d82c2ad5e75279cd0c7140d16ba70ac25af9e53fc37037cac0|A|2 Emp Medio|2.1 Gold
L16576|45924823d66cf74773f82c6a897c84a595136044075506fcb03ceb9039fa9a36|A|2 Emp Medio|2.1 Gold
M16577|23cbb3a3002081b3f37bce5003d5957b72c95c42b9639df85d67651f59cef042|A|4 Micro|4.2 Trans. Mas de 100 Trab.
X16578|23eadbbf3e0536d2fb8d8179ecf02f7ad3a2801e6aed4bb6bc61b0a8d3d6fb1b|A|3 Empresas Pymes|3.1 VIP
P16579|6a687dac7dd6ffbbb1e22a979b8bd06ede40e15fdfa3c1f18391a80f7a4f8a4d|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
H16580|3a4239f7f7ce5fa54952fae9d8d3a603a9eb81bfbc56a9e5bdaeb9e25550f01c|B|1 Emp Grandes|1.2 Premium
